customer_id,income,payment_history,number_of_open_credit_cards,credit_score,total_debt
4283,107144,0.7,0,356,383765
4284,91038,0.88,8,699,288019
4285,107718,0.83,5,655,61019
4286,88613,0.96,9,735,268867
4287,79762,0.76,5,506,381872
4288,54307,0.85,0,672,342646
4289,128741,0.98,0,779,211672
4290,52726,0.85,1,656,484405
4291,49005,0.8,0,582,296549
4292,136348,0.98,6,789,482785
4293,96951,0.98,0,793,351559
4294,104362,0.7,8,371,485640
4295,136014,0.74,10,426,141366
4296,100442,0.83,14,640,102415
4297,124301,0.99,3,807,29147
4298,55564,1.0,5,336,11974
4299,98245,1.0,3,336,30937
4300,72787,1.0,13,345,419754
4301,122918,1.0,10,311,146144
4302,97615,0.88,1,686,277326
4303,70877,0.75,13,466,262315
4304,28357,0.92,10,717,361954
4305,118562,1.0,5,318,335216
4306,72049,1.0,10,830,234272
4307,44668,0.92,9,707,367603
4308,102926,0.82,4,610,380635
4309,79847,0.8,0,588,452072
4310,78316,1.0,4,302,26221
4311,98664,0.78,8,569,273237
4312,59094,1.0,3,309,494890
4313,82210,0.7,14,395,267606
4314,90824,0.76,7,516,268303
4315,44746,0.78,0,568,169653
4316,123215,1.0,5,840,195620
4317,143309,1.0,6,348,150780
4318,62045,0.7,7,387,197216
4319,127155,0.82,0,618,200336
4320,104226,0.7,7,392,271114
4321,29438,0.75,7,493,150475
4322,38582,0.99,14,805,4001
4323,95883,0.98,12,770,235591
4324,122310,0.88,10,699,138316
4325,68401,1.0,13,848,334806
4326,98877,0.7,7,385,286139
4327,122008,0.75,0,477,159899
4328,81578,0.83,6,640,140426
4329,110307,0.75,0,491,119547
4330,85213,0.98,9,768,102420
4331,136240,0.88,14,676,270733
4332,142086,0.83,0,649,133318
4333,118079,0.74,1,439,306795
4334,62375,0.98,1,761,237279
4335,61732,1.0,15,333,303543
4336,41003,0.96,14,727,99422
4337,149028,0.75,15,457,111973
4338,133470,0.74,14,436,140660
4339,122050,0.99,13,819,300312
4340,143131,0.78,11,552,84179
4341,88619,0.99,10,815,467245
4342,49514,0.8,4,598,419058
4343,86381,0.96,15,729,200694
4344,81647,0.82,2,604,161650
4345,84245,0.83,1,638,316200
4346,135218,0.82,15,608,472154
4347,33679,0.83,11,629,197175
4348,135639,0.74,11,427,339821
4349,114232,0.7,15,377,427559
4350,146622,0.75,4,469,52996
4351,64862,0.83,4,630,361635
4352,37259,0.74,10,426,197349
4353,50383,0.74,6,430,270582
4354,62431,0.74,5,427,30587
4355,76745,0.99,8,809,121198
4356,66686,0.96,11,743,385684
4357,96287,0.83,1,637,346484
4358,42769,0.92,7,714,99297
4359,90424,1.0,12,349,465201
4360,76595,0.85,2,669,328379
4361,49118,0.82,9,621,13997
4362,122935,0.88,13,678,261177
4363,127211,0.85,6,672,363821
4364,31657,0.98,1,785,77884
4365,53792,1.0,5,308,303538
4366,131655,0.75,15,484,157167
4367,72750,0.8,2,583,411844
4368,114042,0.96,0,750,96676
4369,142962,0.76,13,512,120106
4370,116906,0.77,1,535,91469
4371,41543,1.0,3,307,398125
4372,121508,0.96,10,738,126471
4373,32334,0.85,11,656,239552
4374,146283,0.99,4,819,5652
4375,111439,0.96,6,734,136026
4376,70808,0.75,8,462,130181
4377,34385,0.96,9,739,201318
4378,113401,1.0,14,326,363843
4379,130606,0.78,3,551,499728
4380,117087,1.0,12,338,151360
4381,56918,0.83,15,646,345773
4382,116192,0.85,11,673,71079
4383,41966,1.0,10,320,266806
4384,104934,0.75,2,470,10279
4385,145997,0.92,4,715,332970
4386,112367,0.96,10,733,471793
4387,25724,1.0,11,350,316099
4388,86079,0.99,4,817,34540
4389,114181,0.92,15,724,408163
4390,82262,0.78,15,574,354865
4391,26218,0.92,1,720,27104
4392,147271,0.98,4,778,334537
4393,108819,0.88,15,679,231491
4394,54676,0.78,3,558,172999
4395,52211,0.75,12,478,241515
4396,145971,1.0,15,332,399957
4397,102089,0.88,11,686,109270
4398,56942,0.75,2,461,237769
4399,70828,0.98,0,757,32103
4400,89571,0.76,8,518,207173
4401,104314,0.77,5,549,444045
4402,137057,0.92,2,719,403834
4403,133464,0.72,9,417,313928
4404,75345,0.77,10,532,59400
4405,93903,0.72,0,422,7661
4406,57445,0.72,5,416,336422
4407,95111,0.78,13,552,38754
4408,37910,0.76,0,515,188894
4409,47822,0.98,6,772,366216
4410,134623,0.92,11,723,490948
4411,133620,0.96,15,747,176807
4412,89236,0.77,12,544,272039
4413,104096,0.78,15,558,336253
4414,75514,0.82,4,606,127308
4415,102360,0.96,2,739,456556
4416,94032,0.99,6,800,31212
4417,72613,0.98,9,790,401247
4418,71871,0.96,3,730,400943
4419,123311,0.98,11,760,183388
4420,101712,0.77,2,550,22247
4421,100734,0.88,1,679,404370
4422,32726,1.0,14,346,253971
4423,140048,1.0,0,839,82275
4424,147164,1.0,15,330,114966
4425,54466,0.78,13,565,429112
4426,50588,0.96,1,734,21192
4427,126743,0.98,1,785,176303
4428,26871,0.85,9,660,269215
4429,89433,0.74,10,443,240332
4430,71458,0.96,1,748,251766
4431,123155,0.77,10,550,478843
4432,93205,0.98,11,793,287396
4433,115105,0.74,7,448,268817
4434,97866,0.92,2,717,499651
4435,121765,0.83,0,650,407287
4436,113147,1.0,14,333,279470
4437,35713,0.74,2,443,22396
4438,116686,0.8,7,587,159091
4439,110087,0.7,8,388,236106
4440,101279,1.0,0,828,56073
4441,142761,0.96,12,738,313389
4442,28295,0.76,7,502,270275
4443,86743,0.77,11,548,453039
4444,102802,0.72,14,406,228560
4445,81858,0.78,14,553,92335
4446,53296,1.0,5,303,87403
4447,25351,0.85,8,666,451089
4448,146780,0.7,11,382,446808
4449,101517,0.92,1,702,115335
4450,143849,1.0,15,847,355687
4451,33872,0.98,14,773,264811
4452,73059,0.75,0,483,20179
4453,144520,0.75,12,466,28993
4454,53519,0.82,3,617,439997
4455,110058,0.83,7,627,6506
4456,106085,0.8,14,579,63300
4457,80072,0.99,4,823,391884
4458,45040,0.82,6,609,77457
4459,59466,0.98,5,778,284006
4460,140474,1.0,10,312,91855
4461,57380,0.98,8,796,107942
4462,31802,0.76,2,519,119501
4463,138056,0.98,2,765,144345
4464,99231,0.7,14,389,73240
4465,49755,0.82,13,610,259629
4466,34382,0.82,11,621,130061
4467,69291,0.76,14,503,70548
4468,25134,0.98,5,752,314545
4469,123094,1.0,8,835,163062
4470,103546,0.98,15,768,125303
4471,80485,0.72,0,414,300654
4472,75538,0.85,8,668,358970
4473,34505,0.98,0,770,411830
4474,58183,0.75,15,481,356331
4475,123052,0.83,4,645,75326
4476,97776,0.75,6,476,435479
4477,75795,1.0,2,311,64780
4478,71445,1.0,8,345,102129
4479,117392,0.96,3,735,449401
4480,64414,0.82,1,618,323895
4481,125961,1.0,7,826,351207
4482,130912,0.99,10,807,201051
4483,117637,1.0,12,830,223095
4484,108454,0.72,3,404,193374
4485,79800,0.72,10,424,220502
4486,124822,0.7,6,394,234011
4487,138576,0.75,10,469,111303
4488,77126,0.82,7,602,469265
4489,32289,0.7,0,374,189764
4490,135713,0.99,0,822,479615
4491,73792,0.98,9,786,379303
4492,45377,0.85,4,660,53157
4493,105188,0.88,4,676,300400
4494,88441,1.0,2,846,18298
4495,147386,1.0,8,317,284612
4496,97009,0.7,2,356,130754
4497,123061,0.92,3,721,299893
4498,54188,0.75,13,490,360453
4499,144628,0.72,9,425,434232
4500,147784,0.88,8,699,285559
4501,111474,0.99,2,810,350069
4502,36254,0.72,5,420,288853
4503,90222,0.7,0,375,323202
4504,69270,0.99,3,817,276703
4505,51838,0.75,4,466,456975
4506,44555,0.96,1,750,488184
4507,62037,0.76,5,525,439892
4508,53557,1.0,7,338,200292
4509,132965,0.98,8,784,65009
4510,29224,0.77,8,539,395338
4511,79081,0.88,3,686,187127
4512,34381,0.83,14,643,81361
4513,36224,0.74,14,426,252099
4514,148934,1.0,11,325,221824
4515,62432,0.7,14,395,43242
4516,60963,0.76,2,505,478585
4517,83950,0.75,11,499,262064
4518,118727,0.74,8,447,456307
4519,110058,0.82,12,608,320308
4520,119035,0.98,10,784,182097
4521,40179,1.0,14,301,244905
4522,57545,0.78,7,567,451954
4523,96440,0.75,11,479,420327
4524,94601,0.99,13,824,40709
4525,44498,0.85,10,668,410798
4526,104560,0.88,15,695,430531
4527,121741,0.85,5,661,215279
4528,112633,0.82,6,625,62249
4529,43439,0.7,4,370,344144
4530,29429,0.8,11,581,195782
4531,102314,0.75,3,463,213768
4532,93646,0.99,12,824,41538
4533,38106,0.7,4,394,230675
4534,26765,0.78,7,571,85709
4535,133513,1.0,7,307,411593
4536,57426,0.7,9,377,24324
4537,32575,0.75,0,479,141181
4538,55560,0.7,2,353,98576
4539,89132,0.88,5,697,230827
4540,36978,0.78,1,552,7705
4541,89438,0.74,7,436,260642
4542,52542,0.78,12,562,126378
4543,113039,0.88,6,681,98131
4544,44707,0.7,4,370,208457
4545,56568,1.0,3,303,147019
4546,140377,0.96,12,732,136965
4547,144947,0.92,11,724,78533
4548,38954,0.76,8,520,281808
4549,26073,0.85,2,662,156158
4550,33300,0.77,3,542,210114
4551,30842,0.99,12,800,491149
4552,62145,0.82,0,609,471421
4553,146566,0.78,0,560,429917
4554,45479,0.98,8,795,66626
4555,149662,0.75,3,456,138564
4556,139209,0.96,13,747,415121
4557,136301,0.8,1,589,463008
4558,68064,0.74,3,426,450746
4559,80369,0.98,12,786,27110
4560,148653,1.0,7,316,489646
4561,147274,0.82,2,603,106470
4562,33599,0.98,7,777,393898
4563,87640,0.82,1,610,302470
4564,126867,0.77,13,549,140072
4565,47856,0.7,9,392,122229
4566,52124,1.0,6,312,468303
4567,70880,0.75,8,499,176340
4568,55866,0.85,10,673,224699
4569,92912,0.98,12,770,354926
4570,29908,0.7,12,381,442756
4571,107623,1.0,13,320,430213
4572,133726,0.98,5,774,357692
4573,61215,1.0,3,338,122553
4574,33622,0.82,10,621,186200
4575,73598,1.0,14,314,30670
4576,87031,0.75,10,475,115222
4577,43689,0.74,2,429,316049
4578,27565,0.98,14,776,196766
4579,110561,0.75,14,464,90047
4580,78798,0.88,6,698,425213
4581,48563,0.92,6,713,453676
4582,25435,0.88,8,697,121868
4583,102412,0.75,11,472,118661
4584,55219,0.76,0,521,19796
4585,31795,0.88,9,698,233511
4586,148657,1.0,14,344,419882
4587,125812,0.78,15,557,308937
4588,90259,0.77,4,545,361003
4589,75961,1.0,14,836,185728
4590,126948,0.96,2,736,66736
4591,142273,0.88,1,682,463408
4592,55007,1.0,13,845,262702
4593,50680,0.72,7,421,419171
4594,71959,0.8,2,590,133509
4595,29237,0.72,15,425,46994
4596,75744,0.78,9,559,28673
4597,85779,0.99,4,818,265159
4598,66051,0.7,11,379,349489
4599,56881,0.7,4,396,335101
4600,147862,0.92,1,719,451162
4601,133692,0.72,5,406,349259
4602,144406,0.98,5,762,477141
4603,126250,0.92,5,718,398152
4604,79742,0.92,5,701,330516
4605,35739,0.7,2,399,480668
4606,34670,0.75,7,478,308631
4607,100101,0.77,11,526,434301
4608,99999,1.0,14,318,139312
4609,143364,0.78,12,555,185554
4610,95372,0.82,3,611,263995
4611,64942,0.85,11,658,348554
4612,45858,0.74,0,436,134751
4613,54371,0.99,6,810,222147
4614,36959,0.98,3,798,96694
4615,103271,1.0,7,325,169754
4616,70570,1.0,0,321,405623
4617,76757,0.92,11,715,430165
4618,135165,1.0,2,348,16211
4619,78987,0.98,14,782,11997
4620,128508,1.0,13,350,449682
4621,74364,0.7,10,367,442175
4622,91166,0.76,13,506,38735
4623,147020,0.88,10,691,94124
4624,149248,0.77,11,541,78430
4625,53660,0.99,13,813,237578
4626,74370,0.8,6,599,307117
4627,26615,0.8,7,577,421410
4628,145319,0.98,15,767,490614
4629,46828,0.7,7,369,30091
4630,33173,1.0,2,319,174847
4631,131662,0.7,6,396,466254
4632,46365,0.88,4,680,288546
4633,84129,0.88,14,694,39978
4634,129542,1.0,11,828,212051
4635,63563,1.0,8,322,180598
4636,74929,0.96,10,748,213150
4637,93813,0.77,12,538,243616
4638,69593,0.72,9,421,292561
4639,94575,0.7,15,355,420083
4640,57324,0.7,12,381,400047
4641,118972,0.85,6,665,477130
4642,141769,0.75,7,490,56552
4643,41964,0.75,7,472,357062
4644,41834,0.98,0,787,280103
4645,135896,0.92,14,719,382140
4646,140525,0.75,9,465,108378
4647,128722,0.82,8,625,152237
4648,118516,0.75,7,478,182358
4649,108993,1.0,13,303,200783
4650,74078,0.72,8,406,426112
4651,47367,0.92,13,721,446244
4652,119346,0.83,7,647,412239
4653,80649,0.82,5,621,52999
4654,111925,0.85,7,662,261784
4655,43888,0.92,1,707,192007
4656,52841,0.88,5,697,106083
4657,66342,0.88,0,679,467834
4658,38756,0.74,3,429,408911
4659,111415,0.78,2,558,14837
4660,82564,0.88,2,699,352757
4661,114124,0.78,8,558,227817
4662,88503,0.7,10,369,475906
4663,97837,0.83,8,634,286580
4664,60848,0.76,9,502,466996
4665,130020,0.7,15,395,196716
4666,100010,0.75,11,461,71196
4667,72918,0.76,9,505,241214
4668,25215,0.8,14,593,124783
4669,121912,0.98,12,782,3211
4670,91220,0.77,11,528,151197
4671,132672,0.99,2,802,349448
4672,86166,0.96,2,731,471859
4673,67268,0.98,12,754,443204
4674,94833,0.92,12,711,144317
4675,99157,0.76,12,514,246861
4676,32549,0.7,1,361,219897
4677,128878,0.77,8,540,301367
4678,50979,0.82,0,618,90209
4679,58817,0.96,8,745,458009
4680,118463,0.82,4,617,181999
4681,96214,0.88,5,682,189400
4682,43975,0.75,8,494,467161
4683,26381,0.83,9,628,64499
4684,45768,1.0,13,335,492920
4685,113035,0.74,2,435,197644
4686,100018,1.0,4,342,388946
4687,112163,0.83,13,648,345336
4688,83178,0.98,1,772,167070
4689,134891,0.82,1,625,411553
4690,27708,0.77,8,530,163494
4691,77922,0.76,12,521,466422
4692,56048,0.83,0,628,390574
4693,98802,0.74,15,448,245776
4694,141042,0.8,2,595,494444
4695,88750,0.85,11,667,367701
4696,90578,0.98,10,787,181198
4697,53537,0.78,10,564,382895
4698,45427,0.7,1,370,83698
4699,80463,0.74,11,435,13824
4700,100656,0.99,9,817,372540
4701,122826,0.85,13,666,441097
4702,79861,0.98,11,779,158817
4703,48671,0.7,7,363,183718
4704,62136,0.82,0,602,497397
4705,82608,1.0,1,826,35831
4706,102555,0.8,15,593,119559
4707,60724,0.75,3,484,2383
4708,43078,0.99,13,800,53146
4709,49180,0.75,13,455,22861
4710,139467,0.83,0,652,24977
4711,100040,0.85,12,672,453948
4712,26530,0.96,1,750,346406
4713,138250,0.75,12,479,410046
4714,111959,0.92,6,704,427003
4715,97025,0.92,3,701,44456
4716,122157,0.92,10,704,247986
4717,62805,1.0,12,350,350711
4718,42315,0.72,9,421,104597
4719,121295,0.7,12,389,214778
4720,107729,0.77,14,549,232423
4721,127172,0.77,1,545,72156
4722,95942,0.7,5,365,135615
4723,110372,0.88,9,679,406482
4724,119195,0.7,2,370,113760
4725,88898,0.8,3,581,84117
4726,86905,0.77,6,532,339741
4727,99006,0.98,5,776,168181
4728,66212,1.0,15,329,330132
4729,149494,0.7,3,389,319173
4730,141750,1.0,13,840,484911
4731,56382,1.0,5,314,15438
4732,35626,0.96,7,727,145919
4733,26250,0.75,7,460,127802
4734,88966,0.78,3,562,303677
4735,70987,0.76,7,505,384948
4736,84354,0.82,12,618,166248
4737,99147,0.78,8,565,76538
4738,39518,0.76,11,511,411445
4739,64166,1.0,11,839,347050
4740,124086,0.75,3,481,286164
4741,122069,0.76,12,512,373978
4742,75836,0.78,0,573,124862
4743,47005,0.8,3,593,333447
4744,101307,0.83,0,653,266651
4745,48108,0.77,2,532,349118
4746,32819,0.75,13,483,168810
4747,69702,0.75,1,455,391443
4748,98299,1.0,8,334,351629
4749,145741,0.74,12,438,496591
4750,114301,0.8,11,596,484213
4751,40923,0.98,7,797,484066
4752,96897,0.75,0,494,434061
4753,142383,0.74,4,436,190692
4754,108763,0.77,7,536,296379
4755,112948,0.7,10,354,393934
4756,36051,0.88,8,681,429608
4757,135416,0.8,10,595,322363
4758,31583,0.72,4,404,492757
4759,129168,0.75,13,472,268252
4760,81037,0.88,10,681,102204
4761,143346,0.96,10,728,440103
4762,110958,0.8,3,586,11981
4763,75833,1.0,13,846,28077
4764,90161,0.82,9,604,383405
4765,34616,0.7,3,365,67672
4766,95673,0.99,2,811,68694
4767,40742,0.7,6,373,271466
4768,69534,0.92,9,714,81773
4769,71886,0.98,0,778,416271
4770,89449,0.77,2,542,170197
4771,135068,0.78,12,568,61056
4772,123741,0.8,1,583,148671
4773,87163,0.76,0,504,236122
4774,72071,1.0,13,847,37556
4775,142862,1.0,12,321,261386
4776,139561,1.0,14,845,409752
4777,39655,0.76,1,522,84673
4778,46557,0.98,1,774,220801
4779,82570,0.77,9,531,59041
4780,80084,0.83,2,644,283090
4781,51910,0.99,6,814,188277
4782,98209,0.98,0,793,437272
4783,88618,0.6,15,300,355676
4784,60440,0.74,5,448,7220
4785,53676,0.7,12,363,65506
4786,32366,0.98,10,772,218639
4787,92921,0.72,5,411,365208
4788,140884,0.75,11,495,150176
4789,38866,0.72,0,405,75070
4790,131318,0.98,12,775,81404
4791,147501,0.83,3,627,356841
4792,97545,0.85,7,659,293620
4793,55392,0.83,12,636,460700
4794,89538,0.96,5,731,138110
4795,101362,1.0,5,350,82223
4796,55018,0.98,8,797,129232
4797,103248,0.82,3,625,378221
4798,143558,0.99,14,823,143854
4799,83221,0.77,15,530,395448
4800,61700,0.75,15,479,10262
4801,97578,0.78,3,564,7616
4802,135803,0.78,13,572,121799
4803,133961,1.0,8,348,403934
4804,45382,1.0,10,326,14113
4805,142395,0.98,3,795,272957
4806,95418,0.99,2,801,336341
4807,143668,0.72,7,411,449083
4808,53975,0.82,14,605,270351
4809,82153,0.75,10,455,44885
4810,43422,0.75,3,469,467179
4811,102032,0.96,8,729,74704
4812,142756,0.75,4,493,326108
4813,110683,0.75,6,456,418759
4814,50412,0.83,1,649,193203
4815,110401,0.72,11,414,282153
4816,71640,0.7,4,351,311428
4817,65520,0.88,8,685,308213
4818,74269,0.74,7,439,426884
4819,118019,0.88,5,679,236013
4820,115207,1.0,2,318,238840
4821,133458,0.74,15,437,402645
4822,113318,0.76,6,507,385022
4823,113216,0.98,3,771,317011
4824,102872,0.74,12,443,185654
4825,68917,0.7,11,379,413591
4826,112847,0.98,10,794,227107
4827,56361,0.85,13,660,492667
4828,41085,1.0,13,323,215751
4829,99984,1.0,7,845,86998
4830,112284,0.98,3,756,347933
4831,62864,1.0,1,326,130546
4832,54398,0.72,2,415,259738
4833,86068,0.96,11,746,118210
4834,138142,0.75,4,467,477047
4835,85540,0.74,3,439,491269
4836,42270,0.82,3,604,467187
4837,124871,1.0,14,837,160481
4838,39821,0.75,0,476,155955
4839,136250,1.0,13,343,357482
4840,66154,1.0,1,309,198403
4841,52563,0.77,14,539,176362
4842,78187,0.75,14,489,283705
4843,104914,1.0,9,827,477908
4844,63152,1.0,10,308,368924
4845,85527,1.0,8,842,313808
4846,90710,0.82,7,611,286522
4847,52613,0.74,5,437,424888
4848,111988,0.74,4,426,330763
4849,95090,0.74,14,435,292868
4850,116469,1.0,11,348,156537
4851,107426,0.82,13,610,104078
4852,109871,0.98,1,773,161393
4853,73763,0.82,6,614,308826
4854,51127,0.76,0,510,970
4855,65287,0.78,7,567,96437
4856,122744,0.7,14,370,317509
4857,66338,1.0,2,326,371479
4858,32168,0.78,1,572,175260
4859,105761,0.98,11,785,273944
4860,113336,0.78,6,554,370809
4861,75985,0.96,12,749,455917
4862,118530,0.98,2,788,197473
4863,138480,0.98,13,794,228120
4864,115322,0.92,13,702,101763
4865,127529,0.75,0,498,194868
4866,134075,0.98,12,795,426246
4867,101804,1.0,13,325,92798
4868,46613,0.96,7,732,317267
4869,60668,0.75,11,486,191141
4870,67362,1.0,3,324,99839
4871,25884,0.83,14,651,413315
4872,97127,0.92,14,721,494395
4873,120305,0.75,8,489,35161
4874,32358,0.98,0,775,110652
4875,55506,0.83,10,650,98778
4876,79532,1.0,2,833,60563
4877,91928,0.83,2,634,217148
4878,100616,0.83,9,634,275424
4879,108513,0.74,0,434,67971
4880,122012,0.76,1,508,102899
4881,148746,0.75,10,458,284216
4882,122779,0.78,9,564,88525
4883,41162,0.75,13,495,315969
4884,36608,0.88,7,688,387223
4885,29180,0.8,12,584,325281
4886,33448,0.96,1,735,390633
4887,40185,0.72,3,416,6280
4888,104537,0.83,1,640,153338
4889,95525,0.74,12,445,357078
4890,124895,0.98,10,769,496519
4891,112984,0.82,10,616,279446
4892,125665,0.76,13,518,320051
4893,78534,0.8,7,585,185317
4894,126116,0.99,4,817,438773
4895,137690,1.0,8,844,255084
4896,67219,1.0,15,314,245407
4897,60600,0.74,3,431,237043
4898,34319,0.92,1,716,110028
4899,141757,0.98,11,794,402491
4900,39230,0.85,2,664,144210
4901,62990,0.75,11,463,166967
4902,119429,0.83,3,628,218920
4903,87882,0.75,5,495,414395
4904,120470,1.0,13,311,363757
4905,61936,0.7,8,370,432319
4906,115760,0.96,2,745,474084
4907,59153,0.75,2,488,215979
4908,138271,0.88,10,691,351945
4909,134054,0.99,10,805,180470
4910,142986,0.75,7,466,242785
4911,130101,0.78,9,562,147601
4912,130494,0.82,8,621,180398
4913,48210,0.72,0,414,434185
4914,127455,0.92,4,723,467208
4915,90955,0.98,9,781,134576
4916,73468,0.85,2,656,156248
4917,122018,0.75,6,493,320384
4918,43666,0.75,11,481,121577
4919,145370,0.82,2,621,429715
4920,93977,0.92,2,720,73998
4921,73779,0.83,10,631,330468
4922,55536,0.8,13,595,415133
4923,149282,0.83,6,633,410654
4924,117484,0.98,0,752,146666
4925,119011,0.8,10,584,73572
4926,72787,0.98,9,763,424209
4927,42535,0.8,13,595,175189
4928,133321,0.98,5,786,205957
4929,27993,0.72,2,403,78689
4930,31571,0.7,2,379,331863
4931,127940,0.85,6,657,378779
4932,62014,0.96,0,749,474869
4933,61536,0.92,2,718,383680
4934,77025,0.8,7,581,387044
4935,31903,0.76,3,516,106750
4936,107444,0.8,2,588,311911
4937,106395,1.0,1,348,221913
4938,116489,0.98,15,779,139704
4939,94394,0.8,5,597,479845
4940,46181,0.76,11,512,497267
4941,119426,0.75,9,461,267419
4942,135447,0.85,4,657,33393
4943,112525,0.74,11,428,81305
4944,43612,0.77,12,546,143109
4945,116328,0.7,1,364,269988
4946,113972,1.0,10,847,296443
4947,148968,1.0,1,844,346689
4948,107196,1.0,9,316,13337
4949,143196,0.75,15,462,385777
4950,42138,0.75,12,461,164921
4951,141599,0.98,14,776,205433
4952,114099,0.7,11,379,146372
4953,134795,0.99,7,808,441201
4954,100738,0.7,1,379,474412
4955,139807,0.72,14,411,293626
4956,25171,0.74,12,428,397967
4957,62429,0.98,8,781,288759
4958,110425,0.8,2,590,114203
4959,121260,1.0,9,342,23390
4960,138301,0.96,1,735,402000
4961,104135,0.75,9,456,28201
4962,107308,0.7,15,384,28628
4963,39641,1.0,3,850,345650
4964,88705,0.7,13,379,48036
4965,142615,0.8,7,580,142880
4966,40279,0.75,12,468,256431
4967,87474,1.0,15,314,219347
4968,29056,0.96,6,739,345636
4969,65608,0.7,6,399,308426
4970,70976,0.75,13,490,352712
4971,114556,0.75,3,473,220611
4972,77536,0.83,3,653,33443
4973,111956,0.85,15,662,119683
4974,124660,0.96,7,746,81244
4975,121785,0.85,10,664,488700
4976,91515,0.88,7,679,223248
4977,42624,0.78,10,552,296547
4978,48561,0.78,11,572,122075
4979,55007,0.83,5,647,397341
4980,54006,0.82,7,608,418895
4981,47261,0.77,15,537,297991
4982,36964,0.82,13,605,266083
4983,143137,1.0,11,327,52597
4984,72097,0.99,9,817,477240
4985,93876,0.75,4,458,66021
4986,134151,0.8,3,600,334030
4987,133270,0.7,8,374,186669
4988,34601,0.77,9,529,323513
4989,148513,0.96,13,727,131136
4990,98601,0.75,3,475,103960
4991,99883,1.0,15,340,416642
4992,110679,0.98,10,754,118333
4993,34800,0.72,11,413,108904
4994,35449,0.77,5,536,269516
4995,33738,0.85,14,668,399711
4996,51714,0.72,0,408,195358
4997,122740,0.72,5,415,175158
4998,147202,0.85,9,668,133383
4999,76876,0.72,12,413,301063
5000,119612,0.83,7,653,365036
5001,125211,1.0,6,305,183170
5002,67677,0.98,13,795,167585
5003,121939,0.83,14,638,209439
5004,51896,0.98,12,784,439582
5005,68176,0.92,14,724,359113
5006,28248,0.99,4,816,404109
5007,115021,0.96,7,740,235236
5008,105747,0.96,11,743,342690
5009,71110,0.75,1,492,99321
5010,64037,0.96,5,736,309631
5011,75119,0.88,4,682,155674
5012,149628,0.98,9,774,4031
5013,140274,0.96,0,731,303345
5014,136247,0.92,1,719,459983
5015,71430,0.92,5,706,168146
5016,120936,0.76,1,523,281105
5017,110152,0.74,6,440,265411
5018,122137,0.75,5,464,344054
5019,118959,0.98,1,795,350261
5020,127312,0.75,5,461,7546
5021,57730,0.76,15,508,190352
5022,28862,0.76,11,509,169649
5023,45372,0.7,0,356,189734
5024,60103,0.85,4,662,195666
5025,116564,0.99,5,812,468564
5026,134269,0.7,13,368,318158
5027,32723,1.0,3,313,383000
5028,43305,0.82,10,615,74226
5029,32974,0.98,15,796,483319
5030,125899,0.98,9,781,84152
5031,46958,0.82,10,621,253660
5032,26126,0.77,4,532,477907
5033,58257,1.0,14,345,330087
5034,35868,0.7,14,354,95511
5035,122259,0.8,1,598,472919
5036,48938,0.74,2,431,133434
5037,46001,0.98,9,771,480241
5038,119354,0.75,7,495,123699
5039,109096,1.0,2,833,348558
5040,146716,0.88,1,694,123
5041,105648,0.75,6,483,226026
5042,92211,0.7,2,400,85835
5043,142497,0.98,4,797,116690
5044,104653,0.78,10,574,42092
5045,64981,1.0,6,302,430713
5046,147371,0.85,15,671,373830
5047,130081,1.0,11,320,461662
5048,62477,0.88,3,688,282602
5049,48570,0.98,15,774,120420
5050,86315,0.75,8,493,154645
5051,32016,0.98,5,790,300271
5052,116784,0.8,4,581,380554
5053,38502,0.8,7,593,307338
5054,117392,0.8,5,579,87343
5055,36453,0.92,2,715,494364
5056,118152,0.85,1,674,162682
5057,95052,0.85,8,672,241471
5058,118549,0.7,8,393,96810
5059,49533,0.96,0,749,356373
5060,55514,0.78,12,573,254145
5061,104289,1.0,15,316,101186
5062,89495,0.74,6,444,297774
5063,78762,0.98,14,757,492792
5064,30410,1.0,13,308,355088
5065,78409,0.98,5,790,132030
5066,85436,0.82,10,604,28078
5067,144662,1.0,4,827,12389
5068,79198,0.82,14,606,68420
5069,30420,0.88,6,693,51556
5070,62390,0.82,12,612,246829
5071,53626,0.7,12,357,416082
5072,149381,0.99,7,808,296012
5073,119654,1.0,13,836,185
5074,56733,0.78,7,567,303578
5075,33609,0.85,1,662,337309
5076,94633,0.96,15,734,360965
5077,108995,1.0,1,349,350758
5078,108616,1.0,12,328,446583
5079,35813,0.92,1,714,238580
5080,32883,0.7,6,379,63134
5081,96972,1.0,5,339,77925
5082,81162,0.74,0,429,219812
5083,76579,0.92,13,721,203658
5084,116276,1.0,9,314,11375
5085,109270,0.72,11,404,300842
5086,58363,0.78,10,565,153542
5087,59905,0.82,0,610,458516
5088,107208,0.92,12,706,277266
5089,82362,0.96,9,730,359569
5090,80600,0.99,2,814,26856
5091,110807,0.96,11,749,129622
5092,125271,1.0,11,321,11088
5093,71518,0.83,11,638,388170
5094,80294,0.74,1,447,394636
5095,51485,0.83,11,632,452684
5096,94749,0.8,12,579,490459
5097,131537,0.99,8,810,291600
5098,99153,0.78,10,561,486015
5099,82267,0.78,2,561,356818
5100,121588,0.78,13,575,328193
5101,109664,0.8,9,583,105012
5102,116310,0.92,12,701,344466
5103,25077,0.88,14,692,342885
